module	ID
"M00930:Menaquinone biosynthesis, futalosine pathway"	C00251
"M00930:Menaquinone biosynthesis, futalosine pathway"	C20772
"M00930:Menaquinone biosynthesis, futalosine pathway"	C20773
"M00930:Menaquinone biosynthesis, futalosine pathway"	C16999
"M00930:Menaquinone biosynthesis, futalosine pathway"	C17010
"M00930:Menaquinone biosynthesis, futalosine pathway"	C17017
"M00930:Menaquinone biosynthesis, futalosine pathway"	C17018
"M00931:Menaquinone biosynthesis, modified futalosine pathway"	C00251
"M00931:Menaquinone biosynthesis, modified futalosine pathway"	C20772
"M00931:Menaquinone biosynthesis, modified futalosine pathway"	C20773
"M00931:Menaquinone biosynthesis, modified futalosine pathway"	C17010
"M00931:Menaquinone biosynthesis, modified futalosine pathway"	C17017
"M00931:Menaquinone biosynthesis, modified futalosine pathway"	C17018
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C00251
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C00885
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C16519
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C05817
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C02730
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C03160
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C15547
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C03657
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C22039
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C05427
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C13309
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C21084
"M00932:Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol"	C03313
"M00933:Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol"	C00544
"M00933:Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol"	C04145
"M00933:Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol"	C17570
"M00933:Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol"	C16695
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C00083
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C02557
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C15685
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C15684
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C15683
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C15682
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C15681
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C18846
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C18847
"M00934:Mycinamicin biosynthesis, malonyl-CoA + methylmalonyl-CoA => protomycinolide IV => mycinamicin II"	C15680
M00935:Methanofuran biosynthesis	C00118
M00935:Methanofuran biosynthesis	C20954
M00935:Methanofuran biosynthesis	C21068
M00935:Methanofuran biosynthesis	C21069
M00935:Methanofuran biosynthesis	C00082
M00935:Methanofuran biosynthesis	C00483
M00935:Methanofuran biosynthesis	C20926
M00935:Methanofuran biosynthesis	C21070
"M00936:Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"	C00078
"M00936:Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"	C00398
"M00936:Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"	C00780
"M00936:Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"	C00978
"M00936:Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"	C01598
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C00083
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20453
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20452
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20499
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20500
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20502
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20501
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20574
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20503
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20505
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20507
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20575
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C20583
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C03683
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C00961
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C03686
"M00937:Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1"	C06800
"M00938:Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP"	C00015
"M00938:Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP"	C01346
"M00938:Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP"	C00460
"M00938:Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP"	C00365
"M00938:Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP"	C00364
"M00938:Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP"	C00363
"M00938:Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP"	C00459
"M00939:Pyrimidine degradation, uracil => 3-hydroxypropanoate"	C00106
"M00939:Pyrimidine degradation, uracil => 3-hydroxypropanoate"	C20231
"M00939:Pyrimidine degradation, uracil => 3-hydroxypropanoate"	C20249
"M00939:Pyrimidine degradation, uracil => 3-hydroxypropanoate"	C20253
"M00939:Pyrimidine degradation, uracil => 3-hydroxypropanoate"	C00222
"M00939:Pyrimidine degradation, uracil => 3-hydroxypropanoate"	C01013
"M00940:Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin"	C00223
"M00940:Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin"	C08650
"M00940:Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin"	C09762
"M00941:Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein"	C09762
"M00941:Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein"	C15567
"M00941:Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein"	C10208
"M00941:Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein"	C00509
"M00941:Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein"	C12631
"M00941:Isoflavone biosynthesis, liquiritigenin/naringenin => daidzein/genistein"	C06563
"M00942:Pterocarpan biosynthesis, daidzein => medicarpin"	C10208
"M00942:Pterocarpan biosynthesis, daidzein => medicarpin"	C00858
"M00942:Pterocarpan biosynthesis, daidzein => medicarpin"	C02920
"M00942:Pterocarpan biosynthesis, daidzein => medicarpin"	C00786
"M00942:Pterocarpan biosynthesis, daidzein => medicarpin"	C16187
"M00942:Pterocarpan biosynthesis, daidzein => medicarpin"	C10503
"M00943:Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline"	C03765
"M00943:Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline"	C03758
"M00943:Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline"	C06160
"M00943:Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline"	C06161
"M00943:Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline"	C05176
"M00943:Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline"	C05202
"M00943:Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline"	C02105
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C02105
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C06167
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C05178
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C05179
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C05220
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C05322
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C06173
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C06175
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C01735
"M00944:Morphine biosynthesis, (S)-reticuline => morphine"	C01516
"M00945:Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"	C02105
"M00945:Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"	C02106
"M00945:Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"	C05174
"M00945:Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"	C05175
"M00945:Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"	C06163
"M00945:Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"	C05189
"M00945:Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"	C05190
"M00945:Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"	C05191
"M00945:Sanguinarine biosynthesis, (S)-reticuline => sanguinarine"	C06162
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C02105
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C02106
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C04118
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C03329
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C02915
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C21586
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C21587
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C21588
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C21589
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C21590
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C21591
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C20299
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C20297
"M00946:Noscapine biosynthesis, (S)-reticuline => noscapine"	C09592
"M00947:D-Arginine racemization, D-arginine => L-arginine"	C00792
"M00947:D-Arginine racemization, D-arginine => L-arginine"	C03771
"M00947:D-Arginine racemization, D-arginine => L-arginine"	C00062
"M00948:Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate"	C01157
"M00948:Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate"	C03440
"M00948:Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate"	C04282
"M00948:Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate"	C00433
"M00948:Hydroxyproline degradation, trans-4-hydroxy-L-proline => 2-oxoglutarate"	C00026
"M00949:Staphylopine biosynthesis, L-histidine => staphylopine"	C00135
"M00949:Staphylopine biosynthesis, L-histidine => staphylopine"	C06419
"M00949:Staphylopine biosynthesis, L-histidine => staphylopine"	C22025
"M00949:Staphylopine biosynthesis, L-histidine => staphylopine"	C22024
"M00950:Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin"	C19845
"M00950:Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin"	C01092
"M00950:Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin"	C01063
"M00950:Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin"	C22458
"M00950:Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin"	C01909
"M00950:Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin"	C00120
"M00951:Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin"	C00049
"M00951:Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin"	C22388
"M00951:Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin"	C00088
"M00951:Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin"	C12115
"M00951:Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin"	C22455
"M00951:Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin"	C22425
"M00951:Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin"	C22416
"M00952:Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"	C03506
"M00952:Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"	C00463
"M00952:Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"	C12312
"M00952:Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"	C11130
"M00952:Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"	C15769
"M00952:Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"	C15770
"M00952:Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"	C15772
"M00952:Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"	C18062
"M00952:Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside"	C04831
"M00953:Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"	C00073
"M00953:Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"	C00019
"M00953:Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"	C05324
"M00953:Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"	C15486
"M00953:Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"	C15485
"M00953:Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"	C15500
"M00953:Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"	C15501
"M00953:Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid"	C15502
"M00956:Lysine degradation, bacteria, L-lysine => succinate"	C00047
"M00956:Lysine degradation, bacteria, L-lysine => succinate"	C01672
"M00956:Lysine degradation, bacteria, L-lysine => succinate"	C12455
"M00956:Lysine degradation, bacteria, L-lysine => succinate"	C00431
"M00956:Lysine degradation, bacteria, L-lysine => succinate"	C03273
"M00956:Lysine degradation, bacteria, L-lysine => succinate"	C00489
"M00956:Lysine degradation, bacteria, L-lysine => succinate"	C00026
"M00956:Lysine degradation, bacteria, L-lysine => succinate"	C03196
"M00956:Lysine degradation, bacteria, L-lysine => succinate"	C00042
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00047
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00990
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00431
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C03273
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00489
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00026
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C03196
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00042
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00527
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00877
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C01144
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00332
"M00957:Lysine degradation, bacteria, L-lysine => glutarate => succinate/acetyl-CoA"	C00024
"M00958:Adenine ribonucleotide degradation, AMP => Urate"	C00020
"M00958:Adenine ribonucleotide degradation, AMP => Urate"	C00130
"M00958:Adenine ribonucleotide degradation, AMP => Urate"	C00294
"M00958:Adenine ribonucleotide degradation, AMP => Urate"	C00212
"M00958:Adenine ribonucleotide degradation, AMP => Urate"	C00262
"M00958:Adenine ribonucleotide degradation, AMP => Urate"	C00385
"M00958:Adenine ribonucleotide degradation, AMP => Urate"	C00366
"M00959:Guanine ribonucleotide degradation, GMP => Urate"	C00144
"M00959:Guanine ribonucleotide degradation, GMP => Urate"	C00387
"M00959:Guanine ribonucleotide degradation, GMP => Urate"	C00242
"M00959:Guanine ribonucleotide degradation, GMP => Urate"	C00385
"M00959:Guanine ribonucleotide degradation, GMP => Urate"	C00366
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C00047
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C00739
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C03239
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C04092
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C00408
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C00450
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C04076
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C00956
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C00322
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C01087
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C00026
"M00960:Lysine degradation, bacteria, L-lysine => D-lysine => succinate"	C00042
"M00961:Betacyanin biosynthesis, L-tyrosine => amaranthin"	C00082
"M00961:Betacyanin biosynthesis, L-tyrosine => amaranthin"	C00355
"M00961:Betacyanin biosynthesis, L-tyrosine => amaranthin"	C17758
"M00961:Betacyanin biosynthesis, L-tyrosine => amaranthin"	C08538
"M00961:Betacyanin biosynthesis, L-tyrosine => amaranthin"	C05604
"M00961:Betacyanin biosynthesis, L-tyrosine => amaranthin"	C08539
"M00961:Betacyanin biosynthesis, L-tyrosine => amaranthin"	C08540
"M00961:Betacyanin biosynthesis, L-tyrosine => amaranthin"	C17751
"M00961:Betacyanin biosynthesis, L-tyrosine => amaranthin"	C08537
"M00962:Psilocybin biosynthesis, tryptophan => psilocybin"	C00078
"M00962:Psilocybin biosynthesis, tryptophan => psilocybin"	C00398
"M00962:Psilocybin biosynthesis, tryptophan => psilocybin"	C21762
"M00962:Psilocybin biosynthesis, tryptophan => psilocybin"	C21778
"M00962:Psilocybin biosynthesis, tryptophan => psilocybin"	C21779
"M00962:Psilocybin biosynthesis, tryptophan => psilocybin"	C07576
"M00962:Psilocybin biosynthesis, tryptophan => psilocybin"	C08312
"M00963:Chanoclavine aldehyde biosynthesis, tryptophan => chanoclavine-I aldehyde"	C00078
"M00963:Chanoclavine aldehyde biosynthesis, tryptophan => chanoclavine-I aldehyde"	C04290
"M00963:Chanoclavine aldehyde biosynthesis, tryptophan => chanoclavine-I aldehyde"	C20410
"M00963:Chanoclavine aldehyde biosynthesis, tryptophan => chanoclavine-I aldehyde"	C09131
"M00963:Chanoclavine aldehyde biosynthesis, tryptophan => chanoclavine-I aldehyde"	C20379
"M00964:Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C"	C20379
"M00964:Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C"	C21897
"M00964:Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C"	C20409
"M00964:Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C"	C20408
"M00964:Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C"	C20437
"M00964:Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C"	C20436
"M00964:Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C"	C20438
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C02151
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C22936
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C22937
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C11691
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C22933
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C22934
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C22935
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C22960
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C09244
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C11643
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C11675
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C21678
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C04578
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C02673
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C01091
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C01626
"M00965:Vinblastine biosynthesis, geissoschizine => vinblastine"	C09107
